,label,tweet
4415,anger,saya merasa benar-benar bitchy jadi hanya berhenti membaca jika Anda tidak ingin mendengar cerita isak tangis saya
4416,anger,saya merasa benar-benar benci dan tidak puas tentang pekerjaan saya tapi saya yakin berharap saya tidak kehilangan itu karena terlambat
4417,anger,saya merasa benar-benar benar-benar ditinggalkan dan agak tidak puas dengan segalanya
4418,anger,saya merasa begitu kesal sekarang
4419,anger,saya merasa begitu goddamn kesal dan hanya
4420,anger,saya merasa Anda pemarah
4421,anger,saya merasa agak tidak sabar dengan pelangi ini meledak di pembuluh darahku
4422,anger,saya merasa agak bermusuhan atas seluruh situasi asrama
4423,anger,saya merasa abit kesal dengan kim
4424,anger,saya menjadi orang remaja dan jika Anda merasa perlu untuk membuat komentar sarkastik bitchy Anda bisa ramah fuck off
4425,anger,saya memperingatkan Anda hes merasa rewel pagi ini
4426,anger,saya memimpikan kiamat zombie naga alien dengan tabung pernapasan menyerang bumi dan merasa rewel
4427,anger,saya masih merasa sedikit kesal
4428,anger,saya masih merasa kesal meskipun
4429,anger,saya masih memperhatikan tapi aku merasa terganggu
4430,anger,saya makhluk perasaan saya mengevaluasi hidup pada perasaan saya berbahaya
4431,anger,saya kembali ke suasana hati un emo saya membaca kembali posting itu membuat saya merasa seperti saya lebih bereaksi atas sesuatu yang begitu picik
4432,anger,saya hanya tidak merasakannya sama sekali id lebih suka tinggal di singapura dan menghabiskan waktu dengan teman-teman saya i hate semua orang dan sara sedang benar-benar bitchy sekarang gaya div clearboth padding bottom
4433,anger,saya hanya merasa serius kesal pada diriku sendiri karena melakukan sesuatu yang fantabulous tapi benar-benar bodoh
4434,anger,saya hanya merasa sangat menjengkelkan malam ini
4435,anger,saya hanya merasa memberontak
4436,anger,saya hanya merasa kesal
4437,anger,saya hanya merasa begitu kacau tidak ada yang bisa menghibur saya
4438,anger,saya gradually feeling a little irritated with how pacified all these people can be at present until i wish to just disappear and let them coordinate their own nonsense sometimes
4439,anger,saya grabbing satu menit untuk posting i feel greedy salah
4440,anger,saya fancy dan melakukannya dengan cara tanpa merasa terlalu di atas atau sombong
4441,anger,saya diblokir saya setidaknya bisa melakukan sesuatu yang konstruktif kamar saya membutuhkan pembersihan besar misalnya tapi saya merasa gelisah jika saya tidak setidaknya melakukan penelitian untuk cerita ini itu memang membutuhkan banyak penelitian
4442,anger,saya di mobil dengan teman sekamar saya dan keluarganya saya merasa seperti saya menjadi kasar karena saya harus menelepon dia dan ayah saya sehingga ayah saya dapat memberikan arahan dan dia terus bertanya apa yang perlu dia bawa
4443,anger,saya berpikir untuk mengunci diri di rumah saya sampai saya berhasil untuk mendapatkan semuanya terorganisir tapi aku punya perasaan aku mungkin menjadi rewel dan terisolasi sebagai teman baik ini href http
4444,anger,saya benar-benar merasa pahit dan kesal tentang hal itu
4445,anger,saya begitu penuh kehidupan saya merasa terkejut
4446,anger,saya baik-baik saja Mary Anne menjawab merasa sedikit tidak sabar
4447,anger,saya akan putter pada komputer sampai i merasa kurang kekerasan dan down
4448,anger,Ini terjadi ketika saya tidak bisa masuk ke sekolah yang awalnya saya inginkan
4449,anger,id telah berjuang dengan perasaan sangat kesal terhadap suami saya
4450,anger,id sebenarnya merasa kurang bermusuhan terhadap ms daripada banyak linux saya menggunakan saudara-saudara akhir-akhir ini
4451,anger,id merasa seperti pelacur tak berperasaan jika saya tidak berbagi ini dengan siapa pun
4452,anger,Id merasa bahwa temannya sangat membenciku atas apa pun yang dilakukan Id padanya
4453,anger,id menendang diri saya ke gigi tetapi saya hanya merasa kesal tanpa motivasi apa pun
4454,anger,id kurang jujur di blog ini jika saya tidak melaporkan bahwa saya merasa sangat picik sekarang
4455,anger,id harus pergi ke kelas selama delapan menari selama satu jam sembilan pulang sepuluh jika saya beruntung makan saya tidak bisa makan sebelum kelas sebagai menari ketika penuh membuat saya merasa keji duduk-duduk mencerna dll ish kemudian tidur dan mencoba untuk tidur sebelum bangun secara tidak wajar lebih awal
4456,anger,Kadang-kadang saya merasa frustrasi dengan lipstik Mac saya ketika saya harus membaca nama atau membuka masing-masing untuk memilih warna
4457,anger,"Kadang-kadang saya merasa jengkel karena dia mencoba memeluk saya dan hal-hal yang buruk, mendorong atau tidak marah, dan berteriak padanya"
4458,anger,Kadang-kadang saya merasa sangat marah karena demi kasih Tuhan kita belum cukup melaluinya
4459,anger,Kadang-kadang saya merasa sangat tidak berperasaan karena saya tidak memiliki kemampuan untuk berduka atas kehilangan seseorang yang berkaitan dengan kakek-nenek masa lalu saya
4460,anger,Kadang-kadang saya merasa saya keras kepala bukan karena dendam melainkan karena diri saya sendiri
4461,anger,"Kakak perempuan saya pernah mencuri uang ibu saya dan membuatnya sangat marah, setelah ini ibu saya akan memukulinya karena alasan yang tidak masuk akal, suatu hari saudara perempuan saya meminjamkan bukunya kepada seorang teman tanpa memberi tahu ibu saya tentang hal itu, ketika ibu saya mengetahui hal ini, dia memukulinya dan bahkan mengancamnya dengan gunting"
4462,anger,"Kami telah kembali dari sebuah program dan kami semua adalah tiga gadis yang menginap di tempat gadis-gadis lain, salah satu dari mereka mulai memberikan komentar yang sangat buruk dan langsung menyebalkan kepada saya, itu disebabkan oleh pujian rekan pria kepada saya"
4463,anger,Keluar di akhir pekan bersama sekelompok orang
4464,anger,Ketika dokter junior kembali bekerja setelah bunking mereka
4465,anger,"ketika ibuku membuatku tetap memimpin,"
4466,anger,"Ketika membaca sebuah cerita surat kabar tentang seorang pria yang telah melakukan tindakan inses pada anaknya yang berusia dua tahun, pemikiran bahwa siapa pun dapat melakukan hal seperti itu menjijikkan bagi saya"
4467,anger,ketika menjadi jelas bahwa seorang pria telah menggunakan banyak orang secara seksual dan psikologis
4468,anger,ketika mereka mengubah kantor saya ke ruangan lain tanpa persetujuan saya
4469,anger,"Ketika orang-orang melecehkan saya, saya merasa tertekan oleh perilaku mereka"
4470,anger,Ketika paramiliter dikirsaya ke UNZA dan mulai menggunakan gas air mata dan mulai mengintimidasi para siswa tanpa provokasi
4471,anger,Ketika saya bertengkar serius dengan orang terkasih
4472,anger,Ketika saya gagal dalam ujian masuk sekolah kedokteran dan sedang belajar biokimia yang tidak memiliki prospek pekerjaan di Zambia
4473,anger,Ketika saya makan apel busuk
4474,anger,Ketika saya masih anak-anak
4475,anger,"Ketika saya melihat semua orang kelaparan di Ethiopia di TV, rasanya mengerikan melihat penderitaan seperti itu"
4476,anger,Ketika saya melihat seorang pria memukul seorang anak bertahun-tahun tanpa pertimbangan
4477,anger,Ketika saya mendengar bahwa saudara perempuan saya telah berteriak pada sepupu teman-teman saya di tempat mereka
4478,anger,Ketika saya mendengar tentang cara orang tua dari seorang teman memperlakukannya dengan buruk
4479,anger,"Ketika saya mendengar tentang perlakuan terhadap seorang teman di penjara yang benar-benar tidak manusiawi, saya tidak pernah menyadari bahwa hal-hal seperti itu juga terjadi di Belanda"
4480,anger,ketika saya merusak jam tangan saya yang sangat saya sukai
4481,anger,Ketika seorang anak laki-laki mencoba membodohi saya sehingga dia akan baik-baik saja mencoba menunjukkan kepada saya bahwa dia adalah anak laki-laki yang bodoh
4482,anger,ketika seorang pecandu alkohol berdiri menggiring bola di atas konter makanan
4483,anger,Ketika seorang teman saya terus memberi tahu saya hal-hal mengerikan yang terjadi pada anjingnya
4484,anger,"Ketika seorang teman yang sangat dekat dengan siapa saya memiliki hubungan yang sangat intsaya dan fisik, dia punya pacar mulai menghindari saya dan tidak ingin berbicara dengan saya lagi"
4485,anger,"Kunjungan studi ke pabrik ayam, penjagalan,"
4486,anger,Kurasa aku merasa gelisah akhir-akhir ini
4487,anger,Kurasa begitu berjalan-jalan dengan perasaan rewel dan marah
4488,anger,Kurasa dia tidak merasa perlu menyelamatkan putranya dari Vicious Man Eaters
4489,anger,Kurasa rasa sakit ringan itu membuatku merasa lebih tidak sabar untuk melanjutkannya
4490,anger,"Maksud saya, bagian teka-teki mereka hampir setara dengan kemampuan mental mati rasa kopi saya sekarang, tetapi teka-teki silang tetap saja seharusnya tidak dapat membuat saya merasa tidak puas"
4491,anger,"Maksud saya, ini adalah level yang bagus dengan caranya sendiri, tetapi segala sesuatu sebelum itu dipikirkan dan dieksekusi dengan sangat baik sehingga melakukan teka-teki cermin konstan dan menutupinya dengan pertempuran bos terakhir yang omong kosong membuat level terakhir terasa terburu-buru dibandingkan meskipun bos terakhir buruk tidak peduli bagaimana Anda mengirisnya"
4492,anger,"Maksud saya, kami sudah berteman untuk waktu yang lama dan hal-hal ini bukan hal baru bagi saya, tetapi saat ini rasanya seperti semua yang ingin saya lakukan hanyalah memutar mata saya pada semua yang Anda katakan dan memberi tahu Anda betapa menjengkelkannya Anda"
4493,anger,"Maksudku, aku tahu beberapa penyebab mengapa aku merasa kacau di kepalaku"
4494,anger,"Maksudku, ya ampun, cara dibesarkan untuk tidak merasa kasihan, dia memiliki semua cinta dan merasa tersiksa dan dipukuli darinya di usia yang sangat muda, begitulah cara kerja Mord Sith"
4495,anger,"memiliki perhatian yang tidak diinginkan diberikan kepada saya di tempat kerja saya, pelecehan dan pelecehan seksual oleh pekerja lain, muak dengan implikasinya;"
4496,anger,Mendapatkan nilai rendah pada ujian tengah semester fisika saya
4497,anger,mendengarkan teman sekamarku membual tentang pakaian barunya
4498,anger,Menemukan seorang teman baik telah berbohong kepada saya
4499,anger,menjadi sasaran perlakuan tidak adil dalam kelompok kerja
4500,anger,Menonton film kekerasan
4501,anger,menyadari bahwa seorang teman telah diajak menandatangani kontrak tertentu
4502,anger,my roommates lack of consideration of me
4503,anger,Namun saya merasa bahwa pemerintahan ini sangat berbahaya sehingga saya tidak punya pilihan moral selain berbicara
4504,anger,Namun saya merasa sedikit iri pada orang-orang yang memiliki parfum berbeda untuk mussaya yang berbeda
4505,anger,Namun saya tidak merasa dengan cara apa pun memusuhi siapa pun atau mampu melakukan kekerasan
4506,anger,"Pada dasarnya, setidaknya dalam pikiranku, memecahkan masalah desain ini, aku hanya tidak merasa ingin mengerjakannya dalam semua iterasi mereka, aku hanya merasa seperti aku tidak bisa diganggu, serahkan omong kosong itu kepada desainer junior"
4507,anger,pada kemunafikan beberapa teman saya
4508,anger,Pada salah satu teman dekat saya mengatakan dia tidak suka cara saya bersikap baik kepada orang yang tidak saya kenal
4509,anger,Pada situasi tertentu saya merasa diri saya diabaikan dan tidak pantas dirugikan
4510,anger,Pasien yang saya harapkan sembuh tiba-tiba meninggal setelah dia menunjukkan makanannya
4511,anger,Saat ini saya merasa sangat jengkel
4512,anger,sakit mengambil ute gfathers saya turun untuk mendapatkan beban kotoran atau karena beberapa lebih suka pupuk kandang tapi saya merasa bermusuhan jadi biarkan aku memilikinya dan akan mencoba versi kompos buatan rumah
4513,anger,Salah satu teman baik saya datang kepada saya untuk meminta nasihat karena pacarnya telah memukulnya dan memukulinya dengan sangat berbahaya
4514,anger,Saya adalah Cornish dan saya merasa sangat terhina dan terluka mengetahui bahwa orang-orang seusia saya tidak melihat apa yang saya lihat tidak mengerti betapa pentingnya Cornwall bagi kehidupan mereka
4515,anger,Saya adalah kawan untuk hidupnya karena beberapa orang merasa sangat bermusuhan dengannya
4516,anger,Saya agak curiga saya akan merasa kesal dan tidak benar-benar menunjukkan sisi terbaik saya
4517,anger,Saya agak menyukai Anda ketika saya melihat Hannah Montana tetapi karena Anda putus dengan Nick saya merasa seperti Anda adalah orang yang tidak berperasaan
4518,anger,Saya agak merasa lebih kasar setelah menonton video tanpa kekerasan
4519,anger,"Saya agak merasa seperti memberontak, seorang libertine, Anda tahu"
4520,anger,Saya agak merasa seperti saya harus berinvestasi dalam buku jenis cara internet untuk boneka tetapi saya benar-benar tidak terganggu oleh status saya sebagai paria internet
4521,anger,Saya agak tenang setelah menuliskan bagaimana perasaan saya yang sebenarnya sehingga tidak gelisah seperti Sonia Yixuan dan Atiqah
4522,anger,Saya akan membayangkan seseorang telah mencapai lebih banyak namun saya tidak merasakan keinginan untuk menjangkau tangan dan pengasuh yang serakah dan memberi mereka pasir saya dari jam pasir saya
4523,anger,Saya akan memberikan pujian yang tepat kepada Amish karena tepat waktu tetapi merasa bahwa saya harus menunjukkan bahwa mereka tidak pernah harus menyelesaikan permainan atau acara TV sebelum mereka bergegas keluar pintu
4524,anger,Saya akan membersihkan batu tulis dengan secara sepihak memaafkan mereka yang saya rasa telah bersalah kepada saya atau seseorang yang saya cintai dengan sengaja atau melalui kecerobohan sehingga saya dengan demikian pada waktunya dapat melupakan penghinaan dan pelecehan yang dirasakan
4525,anger,"Saya akan menangis pada satu titik, bisa merasakan benjolan di tenggorokan saya, tetapi berhasil menghentikannya karena saya lebih terganggu oleh pikiran untuk mendapatkan semua sumpah saya dengan benar"
4526,anger,Saya akan mencoba untuk tidak merasa terburu-buru bersama dengan orang lain atau menyibukkan diri dengan ini atau itu
4527,anger,"Saya akan menempatkan mereka dan perasaan mereka di atas perasaan saya, itulah sebabnya saya mengatakan itu gila"
4528,anger,Saya akan mengakui bahwa saya merasa sedikit iri ketika saya mendengar tentang penulis muda yang melakukannya dengan baik
4529,anger,Saya akan mengakuinya saya bitchy kadang-kadang tapi saya merasa seiring berjalannya waktu saya semakin bitchy dengan dia daripada hubungan saya yang lain yang melewati tanda bulan
4530,anger,"Saya akan mengawasinya dan merasa frustrasi dia tidak menyadari bahwa lima belas kaki jauhnya adalah lautan, gelombang aneh menerjang menutupi sebagian besar lautan bumi"
4531,anger,Saya akan menyimpannya untuk waktu berikutnya saya merasa rewel atau mudah tersinggung kemudian menyemprotkan beberapa ringan di belakang telinga saya
4532,anger,Saya akan merasa kesal dengan diri saya sendiri
4533,anger,Saya akan merasa kesal terhadap Patrick karena saya tidak bisa membaca buku malamnya hanya dengan dia dan saya
4534,anger,Saya akan merasa sangat kesal
4535,anger,Saya akan merasakan tusukan kesepian yang hebat
4536,anger,Saya akan mulai merasa kesal
4537,anger,Saya akan terus merasa jijik setiap kali saya secara tidak sengaja melihat sekilas diri saya di cermin atau melihat hasil gambar dadakan
4538,anger,Saya akhirnya mendapatkan perhatian yang tidak diinginkan dari anak laki-laki yang tidak ingin saya lakukan atau sakit memulai sesuatu dengan seorang anak laki-laki kemudian menemukan diri saya menggoda orang lain di hadapannya atau merasa sangat tidak tulus di sekitar anak laki-laki yang saya sukai
